learner_id,learner_type,attempt,score,proficiency,confidence
237,Improving,20,92.2684,90.2619,1.0
238,Improving,1,50.8959,50.8959,0.2
238,Improving,2,66.6558,63.5038,0.4
238,Improving,3,56.2425,58.6629,0.6
238,Improving,4,65.1371,62.3624,0.8
238,Improving,5,65.502,63.9322,1.0
238,Improving,6,63.6822,63.8211,1.0
238,Improving,7,59.2645,61.796,1.0
238,Improving,8,71.8777,66.2767,1.0
238,Improving,9,61.4568,64.1346,1.0
238,Improving,10,79.3202,70.8837,1.0
238,Improving,11,74.6842,72.5728,1.0
238,Improving,12,62.8015,68.23,1.0
238,Improving,13,76.7185,72.0027,1.0
238,Improving,14,84.0592,77.3611,1.0
238,Improving,15,81.9728,79.4108,1.0
238,Improving,16,89.1013,83.7177,1.0
238,Improving,17,83.6446,83.6852,1.0
238,Improving,18,83.7332,83.7066,1.0
238,Improving,19,92.2744,87.5145,1.0
238,Improving,20,95.1578,90.9115,1.0
239,Improving,1,48.2581,48.2581,0.2
239,Improving,2,58.5049,56.4555,0.4
239,Improving,3,50.4858,52.4757,0.6
239,Improving,4,58.6711,56.0159,0.8
239,Improving,5,59.8135,57.9147,1.0
239,Improving,6,54.0585,56.2009,1.0
239,Improving,7,57.6154,56.8295,1.0
239,Improving,8,66.6385,61.1891,1.0
239,Improving,9,78.8534,69.0399,1.0
239,Improving,10,74.2121,71.3387,1.0
239,Improving,11,65.056,68.5464,1.0
239,Improving,12,60.5002,64.9703,1.0
239,Improving,13,82.0863,72.5774,1.0
239,Improving,14,80.3084,76.0134,1.0
239,Improving,15,88.8642,81.7249,1.0
239,Improving,16,81.1227,81.4573,1.0
239,Improving,17,89.6458,85.0966,1.0
239,Improving,18,94.494,89.2732,1.0
239,Improving,19,90.3943,89.7715,1.0
239,Improving,20,92.8696,91.1484,1.0
240,Improving,1,50.1263,50.1263,0.2
240,Improving,2,55.0818,54.0907,0.4
240,Improving,3,54.6652,54.4737,0.6
240,Improving,4,61.9752,58.7603,0.8
240,Improving,5,57.164,57.9621,1.0
240,Improving,6,55.2001,56.7346,1.0
240,Improving,7,74.0954,64.4505,1.0
240,Improving,8,63.5558,64.0528,1.0
240,Improving,9,66.1052,64.965,1.0
240,Improving,10,70.9868,67.6413,1.0
240,Improving,11,74.0201,70.4763,1.0
240,Improving,12,74.1192,72.0954,1.0
240,Improving,13,78.3339,74.8681,1.0
240,Improving,14,80.5907,77.4114,1.0
240,Improving,15,84.032,80.3539,1.0
240,Improving,16,73.7389,77.4139,1.0
240,Improving,17,97.2991,86.2518,1.0
240,Improving,18,89.5267,87.7073,1.0
240,Improving,19,95.5347,91.1861,1.0
240,Improving,20,88.1095,89.8187,1.0
241,Improving,1,47.645,47.645,0.2
241,Improving,2,49.0068,48.7345,0.4
241,Improving,3,62.0855,57.6351,0.6
241,Improving,4,54.1762,55.6586,0.8
241,Improving,5,63.2641,59.4613,1.0
241,Improving,6,58.59,59.0741,1.0
241,Improving,7,61.9474,60.3511,1.0
241,Improving,8,65.3512,62.5734,1.0
241,Improving,9,75.3666,68.2593,1.0
241,Improving,10,61.8665,65.418,1.0
241,Improving,11,67.1059,66.1682,1.0
241,Improving,12,66.3161,66.2339,1.0
241,Improving,13,72.9835,69.2338,1.0
241,Improving,14,76.7315,72.5661,1.0
241,Improving,15,75.0855,73.6858,1.0
241,Improving,16,81.8556,77.3168,1.0
241,Improving,17,77.8212,77.541,1.0
241,Improving,18,85.1732,80.9331,1.0
241,Improving,19,98.6337,88.8,1.0
241,Improving,20,97.0179,92.4524,1.0
242,Improving,1,50.9373,50.9373,0.2
242,Improving,2,47.3545,48.0711,0.4
242,Improving,3,47.0564,47.3946,0.6
242,Improving,4,51.4095,49.6888,0.8
242,Improving,5,59.2576,54.4732,1.0
242,Improving,6,66.183,59.6776,1.0
242,Improving,7,68.7224,63.6975,1.0
242,Improving,8,69.732,66.3795,1.0
242,Improving,9,65.2596,65.8818,1.0
242,Improving,10,71.4385,68.3514,1.0
242,Improving,11,72.0775,70.0075,1.0
242,Improving,12,75.0467,72.2471,1.0
242,Improving,13,88.6067,79.518,1.0
242,Improving,14,71.9795,76.1676,1.0
242,Improving,15,81.9845,78.7529,1.0
242,Improving,16,91.5851,84.4561,1.0
242,Improving,17,80.5653,82.7268,1.0
242,Improving,18,87.0444,84.6458,1.0
242,Improving,19,89.9864,87.0194,1.0
242,Improving,20,93.8836,90.0701,1.0
243,Improving,1,42.0202,42.0202,0.2
243,Improving,2,55.3449,52.6799,0.4
243,Improving,3,58.0683,56.2722,0.6
243,Improving,4,59.6471,58.2007,0.8
243,Improving,5,55.1218,56.6613,1.0
243,Improving,6,62.2747,59.1561,1.0
243,Improving,7,59.7133,59.4038,1.0
243,Improving,8,64.916,61.8536,1.0
243,Improving,9,79.7147,69.7919,1.0
243,Improving,10,71.7943,70.6818,1.0
243,Improving,11,67.7466,69.3773,1.0
243,Improving,12,76.9543,72.7448,1.0
243,Improving,13,71.6621,72.2636,1.0
243,Improving,14,74.7944,73.3884,1.0
243,Improving,15,77.9523,75.4168,1.0
243,Improving,16,83.3048,78.9226,1.0
243,Improving,17,92.5796,84.9923,1.0
243,Improving,18,93.1551,88.6203,1.0
243,Improving,19,95.2466,91.5653,1.0
243,Improving,20,89.5054,90.6498,1.0
244,Improving,1,47.2934,47.2934,0.2
244,Improving,2,53.7284,52.4414,0.4
244,Improving,3,51.5952,51.8773,0.6
244,Improving,4,55.7134,54.0694,0.8
244,Improving,5,61.6805,57.8749,1.0
244,Improving,6,60.0982,58.8631,1.0
244,Improving,7,65.3408,61.7421,1.0
244,Improving,8,74.5426,67.4312,1.0
244,Improving,9,68.0881,67.7231,1.0
244,Improving,10,77.2125,71.9406,1.0
244,Improving,11,76.4811,73.9586,1.0
244,Improving,12,68.7164,71.6287,1.0
244,Improving,13,72.9104,72.1984,1.0
244,Improving,14,76.6215,74.1642,1.0
244,Improving,15,78.8837,76.2618,1.0
244,Improving,16,85.0749,80.1787,1.0
244,Improving,17,90.968,84.9739,1.0
244,Improving,18,96.5389,90.1139,1.0
244,Improving,19,94.1725,91.9177,1.0
244,Improving,20,92.7716,92.2972,1.0
245,Improving,1,39.5888,39.5888,0.2
245,Improving,2,52.7214,50.0949,0.4
245,Improving,3,54.8657,53.2754,0.6
245,Improving,4,58.0199,55.9866,0.8
245,Improving,5,70.0049,62.9957,1.0
245,Improving,6,68.0451,65.2399,1.0
245,Improving,7,68.1358,66.527,1.0
245,Improving,8,61.7686,64.4121,1.0
245,Improving,9,66.3824,65.2878,1.0
245,Improving,10,70.8416,67.7561,1.0
245,Improving,11,69.8072,68.6677,1.0
245,Improving,12,78.555,73.062,1.0
245,Improving,13,80.2056,76.237,1.0
245,Improving,14,75.3479,75.8418,1.0
245,Improving,15,89.142,81.753,1.0
245,Improving,16,86.0379,83.6574,1.0
245,Improving,17,79.2494,81.6983,1.0
245,Improving,18,90.0064,85.3908,1.0
245,Improving,19,94.0376,89.2338,1.0
245,Improving,20,99.864,93.9583,1.0
246,Improving,1,48.3126,48.3126,0.2
246,Improving,2,56.5081,54.869,0.4
246,Improving,3,55.6726,55.4047,0.6
246,Improving,4,50.53,52.6192,0.8
246,Improving,5,52.3979,52.5085,1.0
246,Improving,6,67.4549,59.1513,1.0
246,Improving,7,70.1904,64.0576,1.0
246,Improving,8,68.1935,65.8958,1.0
246,Improving,9,76.4259,70.5758,1.0
246,Improving,10,76.5988,73.2527,1.0
246,Improving,11,77.1024,74.9637,1.0
246,Improving,12,71.4961,73.4225,1.0
246,Improving,13,87.0782,79.4917,1.0
246,Improving,14,83.471,81.2603,1.0
246,Improving,15,81.2287,81.2462,1.0
246,Improving,16,82.185,81.6635,1.0
246,Improving,17,89.1787,85.0035,1.0
246,Improving,18,81.9079,83.6277,1.0
246,Improving,19,96.1299,89.1842,1.0
246,Improving,20,90.2321,89.65,1.0
247,Improving,1,51.853,51.853,0.2
247,Improving,2,49.7603,50.1789,0.4
247,Improving,3,53.4147,52.3361,0.6
247,Improving,4,53.3207,52.8987,0.8
247,Improving,5,58.6675,55.7831,1.0
247,Improving,6,71.289,62.6746,1.0
247,Improving,7,71.1358,66.4352,1.0
247,Improving,8,68.3513,67.2868,1.0
247,Improving,9,68.8209,67.9686,1.0
247,Improving,10,75.5368,71.3323,1.0
247,Improving,11,79.3341,74.8886,1.0
247,Improving,12,71.9035,73.5619,1.0
247,Improving,13,78.0339,75.5494,1.0
247,Improving,14,71.6797,73.8296,1.0
247,Improving,15,88.7734,80.4713,1.0
247,Improving,16,95.8514,87.3069,1.0
247,Improving,17,88.2951,87.7461,1.0
247,Improving,18,79.6381,84.1426,1.0
247,Improving,19,95.676,89.2685,1.0
247,Improving,20,90.4796,89.8068,1.0
248,Improving,1,46.6833,46.6833,0.2
248,Improving,2,55.5013,53.7377,0.4
248,Improving,3,56.0096,55.2523,0.6
248,Improving,4,54.6647,54.9165,0.8
248,Improving,5,56.2257,55.5711,1.0
248,Improving,6,62.4713,58.6378,1.0
248,Improving,7,62.1632,60.2047,1.0
248,Improving,8,61.0328,60.5727,1.0
248,Improving,9,67.2846,63.5558,1.0
248,Improving,10,73.0138,67.7593,1.0
248,Improving,11,72.7937,69.9968,1.0
248,Improving,12,68.9851,69.5472,1.0
248,Improving,13,83.3664,75.689,1.0
248,Improving,14,67.0954,71.8696,1.0
248,Improving,15,80.9261,75.8947,1.0
248,Improving,16,82.4253,78.7972,1.0
248,Improving,17,88.6356,83.1698,1.0
248,Improving,18,93.0715,87.5706,1.0
248,Improving,19,98.2654,92.3238,1.0
248,Improving,20,91.438,91.9301,1.0
249,Improving,1,52.9329,52.9329,0.2
249,Improving,2,53.3475,53.2646,0.4
249,Improving,3,46.1791,48.541,0.6
249,Improving,4,66.608,58.865,0.8
249,Improving,5,52.2798,55.5724,1.0
249,Improving,6,63.9396,59.2911,1.0
249,Improving,7,66.1603,62.3441,1.0
249,Improving,8,67.9571,64.8388,1.0
249,Improving,9,66.4745,65.5658,1.0
249,Improving,10,75.4521,69.9597,1.0
249,Improving,11,65.8824,68.1475,1.0
249,Improving,12,75.7235,71.5146,1.0
249,Improving,13,75.6017,73.3311,1.0
249,Improving,14,77.403,75.1408,1.0
249,Improving,15,85.3016,79.6567,1.0
249,Improving,16,90.9137,84.6598,1.0
249,Improving,17,86.1785,85.3348,1.0
249,Improving,18,94.1666,89.26,1.0
249,Improving,19,92.8803,90.869,1.0
249,Improving,20,90.5363,90.7212,1.0
250,Improving,1,48.7102,48.7102,0.2
250,Improving,2,50.871,50.4388,0.4
250,Improving,3,51.2535,50.982,0.6
250,Improving,4,59.2477,55.7052,0.8
250,Improving,5,60.6469,58.1761,1.0
250,Improving,6,53.8889,56.2706,1.0
250,Improving,7,55.9529,56.1294,1.0
250,Improving,8,68.7024,61.7174,1.0
250,Improving,9,64.8709,63.119,1.0
250,Improving,10,72.826,67.4332,1.0
250,Improving,11,77.5889,71.9468,1.0
250,Improving,12,69.6979,70.9473,1.0
250,Improving,13,71.3634,71.1322,1.0
250,Improving,14,89.1616,79.1453,1.0
250,Improving,15,84.9157,81.7099,1.0
250,Improving,16,83.4301,82.4745,1.0
250,Improving,17,83.225,82.808,1.0
250,Improving,18,87.711,84.9871,1.0
250,Improving,19,86.6787,85.7389,1.0
250,Improving,20,99.4171,91.8181,1.0
251,Improving,1,46.1162,46.1162,0.2
251,Improving,2,57.8361,55.4921,0.4
251,Improving,3,52.7337,53.6532,0.6
251,Improving,4,51.8885,52.6448,0.8
251,Improving,5,57.3422,54.9935,1.0
251,Improving,6,48.7213,52.2058,1.0
251,Improving,7,63.6067,57.2729,1.0
251,Improving,8,65.7284,61.0309,1.0
251,Improving,9,73.0711,66.3821,1.0
251,Improving,10,61.8843,64.383,1.0
251,Improving,11,79.4935,71.0988,1.0
251,Improving,12,80.1556,75.1241,1.0
251,Improving,13,84.6813,79.3717,1.0
251,Improving,14,80.5259,79.8847,1.0
251,Improving,15,88.2274,83.5925,1.0
251,Improving,16,78.1701,81.1826,1.0
251,Improving,17,91.46,85.7503,1.0
251,Improving,18,86.4073,86.0423,1.0
251,Improving,19,84.3746,85.3011,1.0
251,Improving,20,89.3793,87.1136,1.0
252,Improving,1,50.0277,50.0277,0.2
252,Improving,2,48.2469,48.6031,0.4
252,Improving,3,56.6172,53.9458,0.6
252,Improving,4,48.0641,50.5848,0.8
252,Improving,5,48.8382,49.7115,1.0
252,Improving,6,68.704,58.1526,1.0
252,Improving,7,68.7295,62.8535,1.0
252,Improving,8,61.3325,62.1775,1.0
252,Improving,9,68.9324,65.1796,1.0
252,Improving,10,76.4133,70.1724,1.0
252,Improving,11,75.7802,72.6648,1.0
252,Improving,12,76.7937,74.4999,1.0
252,Improving,13,83.8968,78.6763,1.0
252,Improving,14,77.1359,77.9917,1.0
252,Improving,15,83.3138,80.3571,1.0
252,Improving,16,85.4371,82.6148,1.0
252,Improving,17,86.5309,84.3553,1.0
252,Improving,18,88.3141,86.1148,1.0
252,Improving,19,92.9959,89.1731,1.0
252,Improving,20,95.172,91.8393,1.0
253,Improving,1,44.7579,44.7579,0.2
253,Improving,2,56.3774,54.0535,0.4
253,Improving,3,49.8549,51.2544,0.6
253,Improving,4,56.0141,53.9742,0.8
253,Improving,5,57.9973,55.9858,1.0
253,Improving,6,63.6326,59.3844,1.0
253,Improving,7,53.615,56.8202,1.0
253,Improving,8,71.0335,63.1372,1.0
253,Improving,9,65.5624,64.2151,1.0
253,Improving,10,77.4156,70.082,1.0
253,Improving,11,71.2934,70.6204,1.0
253,Improving,12,75.8084,72.9262,1.0
253,Improving,13,87.99,79.6212,1.0
253,Improving,14,79.4028,79.5241,1.0
253,Improving,15,89.3521,83.8921,1.0
253,Improving,16,85.7215,84.7052,1.0
253,Improving,17,89.9718,87.0459,1.0
253,Improving,18,90.613,88.6313,1.0
253,Improving,19,96.8708,92.2933,1.0
253,Improving,20,91.5723,91.9729,1.0
254,Improving,1,45.0798,45.0798,0.2
254,Improving,2,49.1755,48.3564,0.4
254,Improving,3,55.2354,52.9424,0.6
254,Improving,4,56.0012,54.6903,0.8
254,Improving,5,63.0251,58.8577,1.0
254,Improving,6,68.3658,63.0835,1.0
254,Improving,7,59.3313,61.4159,1.0
254,Improving,8,62.9092,62.0796,1.0
254,Improving,9,61.7662,61.9403,1.0
254,Improving,10,81.4677,70.6191,1.0
254,Improving,11,75.2076,72.6584,1.0
254,Improving,12,78.4516,75.2332,1.0
254,Improving,13,71.72,73.6718,1.0
254,Improving,14,80.7836,76.8326,1.0
254,Improving,15,85.7041,80.7755,1.0
254,Improving,16,84.2625,82.3253,1.0
254,Improving,17,93.2733,87.1911,1.0
254,Improving,18,100.0,92.8839,1.0
254,Improving,19,87.8963,90.6672,1.0
254,Improving,20,89.8896,90.3216,1.0
255,Improving,1,45.6112,45.6112,0.2
255,Improving,2,60.3994,57.4418,0.4
255,Improving,3,59.9486,59.113,0.6
255,Improving,4,56.4276,57.5785,0.8
255,Improving,5,59.6565,58.6175,1.0
255,Improving,6,57.7594,58.2361,1.0
255,Improving,7,68.6607,62.8692,1.0
255,Improving,8,64.6794,63.6738,1.0
255,Improving,9,67.647,65.4396,1.0
255,Improving,10,74.3597,69.4041,1.0
255,Improving,11,72.7442,70.8886,1.0
255,Improving,12,74.8778,72.6616,1.0
255,Improving,13,78.4739,75.2449,1.0
255,Improving,14,84.7663,79.4766,1.0
255,Improving,15,91.3904,84.7716,1.0
255,Improving,16,88.4537,86.4081,1.0
255,Improving,17,91.9113,88.854,1.0
255,Improving,18,89.2639,89.0362,1.0
255,Improving,19,89.0926,89.0612,1.0
255,Improving,20,98.2699,93.154,1.0
256,Improving,1,50.8562,50.8562,0.2
256,Improving,2,45.2553,46.3755,0.4
256,Improving,3,53.0965,50.8562,0.6
256,Improving,4,56.6908,54.1902,0.8
256,Improving,5,56.9214,55.5558,1.0
256,Improving,6,69.2508,61.6425,1.0
256,Improving,7,66.6097,63.8501,1.0
256,Improving,8,73.4448,68.1144,1.0
256,Improving,9,70.2645,69.07,1.0
256,Improving,10,71.7227,70.249,1.0
256,Improving,11,69.0012,69.6944,1.0
256,Improving,12,76.1123,72.5468,1.0
256,Improving,13,78.4863,75.1866,1.0
256,Improving,14,73.9539,74.6387,1.0
256,Improving,15,80.4603,77.2261,1.0
256,Improving,16,83.9099,80.1967,1.0
256,Improving,17,89.9621,84.5369,1.0
256,Improving,18,92.5699,88.1071,1.0
256,Improving,19,89.725,88.8262,1.0
256,Improving,20,97.3443,92.612,1.0
257,Improving,1,49.0896,49.0896,0.2
257,Improving,2,38.0203,40.2342,0.4
257,Improving,3,52.3133,48.2869,0.6
257,Improving,4,62.5002,56.4088,0.8
257,Improving,5,51.0647,53.7367,1.0
257,Improving,6,62.4056,57.5895,1.0
257,Improving,7,72.1368,64.055,1.0
257,Improving,8,62.7759,63.4865,1.0
257,Improving,9,68.9581,65.9183,1.0
257,Improving,10,64.7957,65.4194,1.0
257,Improving,11,81.8204,72.7087,1.0
257,Improving,12,75.636,74.0097,1.0
257,Improving,13,78.6542,76.0739,1.0
257,Improving,14,87.561,81.1793,1.0
257,Improving,15,86.4653,83.5286,1.0
257,Improving,16,81.1482,82.4706,1.0
257,Improving,17,84.6583,83.443,1.0
257,Improving,18,92.7378,87.574,1.0
257,Improving,19,89.511,88.4349,1.0
257,Improving,20,84.4138,86.6477,1.0
258,Improving,1,49.7338,49.7338,0.2
258,Improving,2,44.9674,45.9206,0.4
258,Improving,3,62.8183,57.1857,0.6
258,Improving,4,57.9892,57.6449,0.8
258,Improving,5,54.9478,56.2963,1.0
258,Improving,6,58.3489,57.2086,1.0
258,Improving,7,54.7635,56.1219,1.0
258,Improving,8,61.0816,58.3262,1.0
258,Improving,9,74.029,65.3052,1.0
258,Improving,10,82.4747,72.9361,1.0
258,Improving,11,77.3162,74.8828,1.0
258,Improving,12,75.5924,75.1982,1.0
258,Improving,13,76.2613,75.6707,1.0
258,Improving,14,76.007,75.8201,1.0
258,Improving,15,93.4567,83.6586,1.0
258,Improving,16,84.5826,84.0693,1.0
258,Improving,17,98.4729,90.4709,1.0
258,Improving,18,97.2308,93.4753,1.0
258,Improving,19,83.9276,89.2319,1.0
258,Improving,20,91.6702,90.3156,1.0
259,Improving,1,46.6548,46.6548,0.2
259,Improving,2,51.9692,50.9063,0.4
259,Improving,3,54.4353,53.2589,0.6
259,Improving,4,72.0865,64.0175,0.8
259,Improving,5,54.0875,59.0525,1.0
259,Improving,6,62.987,60.8012,1.0
259,Improving,7,67.2931,63.6865,1.0
259,Improving,8,66.5711,64.9685,1.0
259,Improving,9,69.4983,66.9817,1.0
259,Improving,10,66.0917,66.5862,1.0
259,Improving,11,74.2166,69.9775,1.0
259,Improving,12,78.6096,73.814,1.0
259,Improving,13,80.0591,76.5896,1.0
259,Improving,14,83.6405,79.7233,1.0
259,Improving,15,90.2209,84.3889,1.0
259,Improving,16,90.2111,86.9766,1.0
259,Improving,17,88.2512,87.5431,1.0
259,Improving,18,84.4044,86.1481,1.0
259,Improving,19,89.6316,87.6963,1.0
259,Improving,20,93.9018,90.4543,1.0
260,Improving,1,51.2617,51.2617,0.2
260,Improving,2,49.9768,50.2338,0.4
260,Improving,3,50.0582,50.1167,0.6
260,Improving,4,51.1643,50.7153,0.8
260,Improving,5,51.2178,50.9666,1.0
260,Improving,6,60.6674,55.278,1.0
260,Improving,7,56.8622,55.9821,1.0
260,Improving,8,61.5763,58.4684,1.0
260,Improving,9,66.9779,62.2504,1.0
260,Improving,10,64.6362,63.3108,1.0
260,Improving,11,75.583,68.7651,1.0
260,Improving,12,79.7537,73.6489,1.0
260,Improving,13,75.6739,74.5489,1.0
260,Improving,14,78.6043,76.3513,1.0
260,Improving,15,85.845,80.5708,1.0
260,Improving,16,81.9563,81.1866,1.0
260,Improving,17,83.9811,82.4286,1.0
260,Improving,18,96.2457,88.5695,1.0
260,Improving,19,97.0525,92.3397,1.0
260,Improving,20,98.0078,94.8588,1.0
261,Improving,1,54.6282,54.6282,0.2
261,Improving,2,42.482,44.9113,0.4
261,Improving,3,61.506,55.9744,0.6
261,Improving,4,59.0656,57.7408,0.8
261,Improving,5,64.5276,61.1342,1.0
261,Improving,6,63.7779,62.3092,1.0
261,Improving,7,64.4552,63.2629,1.0
261,Improving,8,65.2024,64.1249,1.0
261,Improving,9,70.7831,67.0841,1.0
261,Improving,10,69.757,68.2721,1.0
261,Improving,11,78.0236,72.6061,1.0
261,Improving,12,68.1203,70.6124,1.0
261,Improving,13,75.7132,72.8794,1.0
261,Improving,14,91.0136,80.9391,1.0
261,Improving,15,80.0275,80.5339,1.0
261,Improving,16,84.3329,82.2224,1.0
261,Improving,17,83.4818,82.7821,1.0
261,Improving,18,91.9424,86.8533,1.0
261,Improving,19,88.9503,87.7853,1.0
261,Improving,20,94.0719,90.5794,1.0
262,Improving,1,54.2443,54.2443,0.2
262,Improving,2,48.8746,49.9485,0.4
262,Improving,3,58.6799,55.7694,0.6
262,Improving,4,61.2164,58.882,0.8
262,Improving,5,64.7485,61.8152,1.0
262,Improving,6,62.5448,62.1395,1.0
262,Improving,7,80.4168,70.2627,1.0
262,Improving,8,71.8516,70.9689,1.0
262,Improving,9,70.5718,70.7924,1.0
262,Improving,10,66.9362,69.0785,1.0
262,Improving,11,73.1989,70.9098,1.0
262,Improving,12,83.1843,76.3651,1.0
262,Improving,13,86.9687,81.0778,1.0
262,Improving,14,88.1811,84.2348,1.0
262,Improving,15,87.0839,85.5011,1.0
262,Improving,16,79.248,82.7219,1.0
262,Improving,17,90.3305,86.1035,1.0
262,Improving,18,84.0561,85.1936,1.0
262,Improving,19,85.1942,85.1939,1.0
262,Improving,20,96.1958,90.0836,1.0
263,Improving,1,52.616,52.616,0.2
263,Improving,2,56.8853,56.0314,0.4
263,Improving,3,57.2225,56.8255,0.6
263,Improving,4,59.7632,58.5042,0.8
263,Improving,5,54.5504,56.5273,1.0
263,Improving,6,61.3172,58.6562,1.0
263,Improving,7,56.6749,57.7756,1.0
263,Improving,8,56.5621,57.2363,1.0
263,Improving,9,72.6506,64.0871,1.0
263,Improving,10,67.5502,65.6262,1.0
263,Improving,11,78.0467,71.1464,1.0
263,Improving,12,81.5944,75.79,1.0
263,Improving,13,75.3245,75.5831,1.0
263,Improving,14,83.741,79.2088,1.0
263,Improving,15,79.8521,79.4947,1.0
263,Improving,16,76.2969,78.0735,1.0
263,Improving,17,88.5113,82.7125,1.0
263,Improving,18,87.9088,85.022,1.0
263,Improving,19,90.4311,87.426,1.0
263,Improving,20,100.0,93.0145,1.0
264,Improving,1,42.3707,42.3707,0.2
264,Improving,2,54.2828,51.9004,0.4
264,Improving,3,49.7628,50.4753,0.6
264,Improving,4,61.6466,56.8589,0.8
264,Improving,5,60.9658,58.9124,1.0
264,Improving,6,63.7388,61.0575,1.0
264,Improving,7,59.4861,60.3591,1.0
264,Improving,8,62.751,61.4222,1.0
264,Improving,9,73.5836,66.8272,1.0
264,Improving,10,80.1698,72.7573,1.0
264,Improving,11,76.0857,74.2366,1.0
264,Improving,12,71.5655,73.0495,1.0
264,Improving,13,80.1157,76.19,1.0
264,Improving,14,92.9268,83.6286,1.0
264,Improving,15,83.67,83.647,1.0
264,Improving,16,92.8355,87.7308,1.0
264,Improving,17,84.1931,86.1585,1.0
264,Improving,18,90.0527,87.8893,1.0
264,Improving,19,95.7294,91.3738,1.0
264,Improving,20,96.9866,93.8684,1.0
265,Improving,1,46.1681,46.1681,0.2
265,Improving,2,48.3208,47.8903,0.4
265,Improving,3,59.6783,55.7489,0.6
265,Improving,4,63.063,59.9284,0.8
265,Improving,5,67.0344,63.4814,1.0
265,Improving,6,70.8618,66.7616,1.0
265,Improving,7,64.8836,65.9269,1.0
265,Improving,8,65.023,65.5252,1.0
265,Improving,9,75.7023,70.0483,1.0
265,Improving,10,74.8811,72.1963,1.0
265,Improving,11,68.7719,70.6743,1.0
265,Improving,12,70.8845,70.7677,1.0
265,Improving,13,80.8807,75.2624,1.0
265,Improving,14,79.9031,77.3249,1.0
265,Improving,15,83.0257,79.8586,1.0
265,Improving,16,90.889,84.761,1.0
265,Improving,17,91.6899,87.8405,1.0
265,Improving,18,96.9125,91.8725,1.0
265,Improving,19,82.9739,87.9176,1.0
265,Improving,20,96.267,91.6284,1.0
266,Improving,1,53.4734,53.4734,0.2
266,Improving,2,44.7355,46.4831,0.4
266,Improving,3,51.4624,49.8026,0.6
266,Improving,4,52.9028,51.5742,0.8
266,Improving,5,59.5822,55.5782,1.0
266,Improving,6,69.9814,61.9796,1.0
266,Improving,7,74.3235,67.4658,1.0
266,Improving,8,62.5075,65.2621,1.0
266,Improving,9,71.5802,68.0701,1.0
266,Improving,10,74.1098,70.7544,1.0
266,Improving,11,75.6223,72.9179,1.0
266,Improving,12,78.0475,75.1978,1.0
266,Improving,13,79.9398,77.3053,1.0
266,Improving,14,89.2273,82.604,1.0
266,Improving,15,88.6702,85.3001,1.0
266,Improving,16,80.2255,83.0447,1.0
266,Improving,17,91.8733,86.9686,1.0
266,Improving,18,94.725,90.4159,1.0
266,Improving,19,94.2064,92.1006,1.0
266,Improving,20,100.0,95.6114,1.0
267,Improving,1,50.9404,50.9404,0.2
267,Improving,2,53.3708,52.8847,0.4
267,Improving,3,55.343,54.5236,0.6
267,Improving,4,47.014,50.2324,0.8
267,Improving,5,59.0717,54.6521,1.0
267,Improving,6,58.5009,56.3626,1.0
267,Improving,7,58.2783,57.214,1.0
267,Improving,8,73.749,64.5629,1.0
267,Improving,9,71.4684,67.632,1.0
267,Improving,10,71.1666,69.203,1.0
267,Improving,11,70.8602,69.9395,1.0
267,Improving,12,77.5335,73.3146,1.0
267,Improving,13,83.3782,77.7873,1.0
267,Improving,14,76.6546,77.2839,1.0
267,Improving,15,83.1338,79.8838,1.0
267,Improving,16,89.8666,84.3206,1.0
267,Improving,17,78.2147,81.6069,1.0
267,Improving,18,89.9753,85.3262,1.0
267,Improving,19,90.4851,87.6191,1.0
267,Improving,20,94.3309,90.6021,1.0
268,Improving,1,47.4919,47.4919,0.2
268,Improving,2,53.0565,51.9436,0.4
268,Improving,3,64.355,60.2179,0.6
268,Improving,4,55.4857,57.5137,0.8
268,Improving,5,60.9322,59.223,1.0
268,Improving,6,71.8158,64.8198,1.0
268,Improving,7,61.4604,63.3268,1.0
268,Improving,8,75.6523,68.8048,1.0
268,Improving,9,68.974,68.88,1.0
268,Improving,10,80.2253,73.9223,1.0
268,Improving,11,77.4352,75.4836,1.0
268,Improving,12,77.5882,76.419,1.0
268,Improving,13,78.0929,77.1629,1.0
268,Improving,14,77.6693,77.388,1.0
268,Improving,15,83.5369,80.1208,1.0
268,Improving,16,90.0131,84.5174,1.0
268,Improving,17,87.8292,85.9893,1.0
268,Improving,18,88.68,87.1852,1.0
268,Improving,19,91.3777,89.0485,1.0
268,Improving,20,99.9624,93.8991,1.0
269,Improving,1,56.1258,56.1258,0.2
269,Improving,2,49.0327,50.4513,0.4
269,Improving,3,51.3939,51.0797,0.6
269,Improving,4,59.0021,55.6068,0.8
269,Improving,5,67.1113,61.3591,1.0
269,Improving,6,67.5721,64.1204,1.0
269,Improving,7,57.9513,61.3786,1.0
269,Improving,8,65.2586,63.103,1.0
269,Improving,9,64.2944,63.6325,1.0
269,Improving,10,69.9782,66.4528,1.0
269,Improving,11,81.7063,73.2321,1.0
269,Improving,12,68.9396,71.3243,1.0
269,Improving,13,70.3267,70.881,1.0
269,Improving,14,76.6467,73.4435,1.0
269,Improving,15,84.5944,78.3995,1.0
269,Improving,16,88.6301,82.9464,1.0
269,Improving,17,90.082,86.1178,1.0
269,Improving,18,96.1416,90.5728,1.0
269,Improving,19,83.8162,87.5698,1.0
